12.14	C
12.22	A
12.30	D
12.52	B
12.66	C
12.87	A
12.98	B
13.05	C
13.67	E
13.74	A
14.08	C
14.22	B
14.29	F
14.43	B
14.57	C
14.85	F
14.92	C
15.27	H
15.34	C
15.55	B
15.69	C
15.83	B
16.11	E
16.18	F
16.25	B
16.32	C
16.39	B
16.60	D
16.74	B
16.95	C
17.02	B
17.37	E
17.51	F
17.93	B
18.00	X
18.09	X

1042470866: 0.00	B
0.11	C
0.53	B
0.60	C
0.74	B
0.97	C
1.10	A
1.19	B
1.57	G
1.64	X
1.80	X

1043258909: 0.00	X
0.02	E
0.22	C
0.29	B
0.86	E
0.93	F
1.00	B
1.14	X
1.34	X

1045136996: 0.00	B
0.04	A
0.12	F
0.19	B
0.33	A
0.41	H
0.54	C
0.61	G
0.75	B
0.89	G
0.96	F
1.10	B
1.17	E
1.59	F
1.73	B
1.94	X
1.95	X

1051680255: 0.00	C
0.21	B
0.28	A
0.36	F
0.51	A
0.59	F
0.70	D
0.77	C
0.84	B
0.91	F
1.26	A
1.34	C
1.78	B
2.07	A
2.24	B
2.62	G
2.69	X
3.41	B
3.46	C
3.57	A
3.71	B
3.80	C
3.87	B
4.18	C
4.45	G
4.52	B
5.05	F
5.26	B
5.33	E
6.10	X
6.40	X

1053636087: 0.00	X
0.04	B
0.09	G
0.13	B
0.20	C
0.27	F
0.34	B
0.82	A
0.91	C
0.99	B
1.13	C
1.20	E
1.41	C
1.71	B
1.77	D
1.90	B
2.04	C
2.32	H
2.39	B
2.46	C
2.81	D
2.95	C
3.02	A
3.10	B
3.68	X
3.88	X

1053691562: 0.00	B
0.06	F
0.11	A
0.19	C
0.28	B
0.56	A
0.64	B
0.89	C
1.03	A
1.11	B
1.17	D
1.34	C
1.38	B
2.29	X
2.49	B
2.67	C
2.81	B
2.95	C
3.09	B
3.37	A
3.53	B
3.71	A
3.80	B
3.91	E
3.98	A
4.06	C
4.24	E
4.59	X
4.62	X

1055775111: 0.00	B
0.06	F
0.33	B
0.68	F
0.75	C
0.82	A
0.90	C
0.96	B
1.36	X
1.55	B
1.61	C
1.73	B
1.94	A
2.02	C
2.15	B
2.43	E
2.50	C
2.64	B
2.92	C
3.04	B
3.67	F
3.81	B
3.88	H
3.95	C
4.30	B
4.51	X
4.70	X

1060243874: 0.00	X
0.01	B
0.07	C
0.12	B
0.19	E
0.26	F
0.33	A
0.43	B
0.61	X
0.66	X

1060353971: 0.00	B
0.07	E
0.14	B
0.21	A
0.29	F
0.45	D
0.52	F
0.80	D
0.94	F
1.15	X
1.17	X

1060456795: 0.00	X
0.01	B
0.12	C
0.19	B
0.40	F
0.61	B
0.82	C
0.89	B
0.96	A
1.04	G
1.12	A
1.23	E
1.68	C
1.87	B
1.96	A
2.04	B
2.16	A
2.24	E
2.45	B
2.73	A
2.80	B
2.86	A
2.94	F
3.15	A
3.33	B
3.77	X
3.78	X

1062097101: 0.00	X
0.02	B
0.11	A
0.19	E
0.25	B
0.73	C
0.87	D
1.06	C
1.11	B
1.36	E
1.50	B
1.57	C
1.64	B
1.71	G
1.85	X
2.41	B
2.46	F
2.50	B
2.71	D
2.78	A
2.86	B
3.15	F
3.36	C
3.50	D
3.57	A
3.68	B
3.81	D
3.91	C
3.95	A
4.07	B
4.42	X
4.46	X

1064050618: 0.00	B
0.18	F
0.46	B
0.67	X
0.68	X

1065624157: 0.00	B
0.23	E
0.30	F
0.58	B
0.79	F
0.86	B
1.00	X
1.01	X

1067747298: 0.00	X
0.06	B
0.27	C
0.34	A
0.46	B
0.65	C
1.07	X
1.20	X

1070403605: 0.00	B
0.66	C
0.80	B
1.06	C
1.18	B
1.39	F
1.81	X
1.82	X

1070726108: 0.00	B
0.37	H
0.51	C
0.58	B
0.79	D
0.93	C
1.28	B
1.42	X
1.47	X

1077995398: 0.00	X
0.02	B
0.08	C
0.14	B
0.42	E
0.56	B
0.70	D
0.84	B
1.05	E
1.12	F
1.19	A
1.28	C
1.35	E
1.56	B
1.84	C
1.91	B
2.19	F
2.33	B
2.61	X
2.89	X

1081538972: 0.00	X
0.04	C
0.18	B
0.25	C
0.32	A
0.43	B
0.54	C
0.61	B
0.75	A
0.83	B
0.99	C
1.06	E
1.13	F
1.20	A
1.28	D
1.35	E
1.48	A
1.56	C
1.78	B
1.85	A
1.99	B
2.22	X
2.62	B
2.73	C
2.87	A
3.05	B
3.11	F
3.31	B
3.64	C
3.75	B
3.82	C
3.94	F
4.22	B
4.36	A
4.55	X
4.66	X

1081917947: 0.00	B
0.06	A
0.11	B
0.34	F
0.62	B
0.76	A
0.87	B
1.25	C
1.32	B
1.39	C
1.53	B
1.81	X
1.82	X

1083668127: 0.00	F
0.13	E
0.27	F
0.34	B
0.76	F
1.04	X
1.06	X

1084213021: 0.00	X
0.01	B
0.05	X
0.07	A
0.12	E
0.17	A
0.22	C
0.37	E
0.41	F
0.95	E
1.09	X
1.12	X

1085315733: 0.00	X
0.11	B
0.16	F
0.28	C
0.42	A
0.50	B
0.68	C
0.75	B
0.82	C
1.17	B
1.31	A
1.39	E
1.64	F
1.78	B
1.85	X
2.49	B
2.56	C
2.63	B
2.92	C
3.20	E
3.41	B
3.48	C
3.55	B
3.62	F
3.83	A
3.91	F
4.06	B
4.34	E
4.55	B
4.83	X
5.29	B
5.35	C
5.55	B
5.69	E
5.83	A
5.95	C
6.25	E
6.32	D
6.39	G
6.53	F
6.74	G
6.81	D
6.95	C
7.02	G
7.16	F
7.23	A
7.31	B
7.64	E
7.71	F
7.78	C
7.85	B
7.92	C
7.99	E
8.13	F
8.32	E
8.37	C
8.62	A
8.70	C
8.92	B
9.27	X
9.40	X

1085406061: 0.00	B
0.06	F
0.18	X
0.24	B
0.29	C
0.40	E
0.61	C
0.77	B
0.82	C
0.87	B
0.94	F
1.29	B
1.33	G
1.44	C
1.65	B
2.15	F
2.43	X
2.93	A
3.01	D
3.20	F
3.34	B
3.48	D
3.55	B
3.62	A
3.70	C
3.88	B
3.95	A
4.03	D
4.21	C
4.26	B
4.44	C
4.51	B
4.93	C
5.21	B
5.42	X
5.60	B
5.65	C
5.70	B
5.77	D
5.91	B
5.98	F
6.05	E
6.19	B
6.26	A
6.34	D
6.50	C
6.54	B
6.73	C
6.80	B
6.87	E
7.15	F
7.29	B
7.36	C
7.50	B
7.85	X
8.05	X

1091546882: 0.00	B
0.37	C
0.58	E
0.65	A
0.86	X
0.91	X

1093732064: 0.00	X
0.03	B
0.08	C
0.20	B
0.34	A
0.42	C
0.56	G
0.70	H
0.77	C
0.91	E
1.12	F
1.19	G
1.26	F
1.47	E
1.68	A
1.76	E
1.98	B
2.12	E
2.19	A
2.27	E
2.48	B
2.69	X
3.10	B
3.16	H
3.22	C
3.36	B
3.64	F
3.78	C
3.99	B
4.13	A
4.21	C
4.26	B
4.31	C
4.59	B
4.94	X
5.00	X

1096905936: 0.00	X
0.07	B
0.30	F
0.44	B
0.51	A
0.60	F
0.64	B
0.82	C
1.03	A
1.11	E
1.25	B
1.58	A
1.78	B
1.84	C
1.89	A
1.97	F
2.07	B
2.28	F
2.42	A
2.56	G
2.68	X
2.71	X

1101687243: 0.00	X
0.01	C
0.08	E
0.14	A
0.36	C
0.41	G
0.46	E
0.60	G
0.67	B
0.74	C
0.88	B
1.02	C
1.09	B
1.30	X
1.34	X

1101729341: 0.00	X
0.02	B
0.22	C
0.50	E
0.64	F
0.78	X
1.09	B
1.15	F
1.21	D
1.40	C
1.45	B
1.77	X
1.78	X

1102915844: 0.00	X
0.02	B
0.08	E
0.13	A
0.21	C
0.31	B
0.52	F
0.80	G
0.94	D
1.08	B
1.29	X
1.48	B
1.61	E
1.75	A
1.83	B
2.10	D
2.20	C
2.24	A
2.32	F
2.40	B
2.61	C
2.75	B
2.96	X
3.16	B
3.32	D
3.42	C
3.46	A
3.54	B
3.59	D
3.71	C
3.77	A
3.85	B
3.96	D
4.03	B
4.24	E
4.31	B
4.38	E
4.52	X
4.58	X

1103881486: 0.00	X
0.02	B
0.14	F
0.21	B
0.28	A
0.52	B
0.75	F
0.96	B
1.03	D
1.31	E
1.38	A
1.46	B
1.58	X
1.62	X

1104510231: 0.00	B
0.06	C
0.33	B
0.47	X
0.50	X

1114564666: 0.00	B
0.06	C
0.54	B
0.96	C
1.10	B
1.17	E
1.24	B
1.38	C
1.45	B
1.52	A
1.62	B
1.91	G
2.12	B
2.75	G
2.82	B
2.89	C
3.03	B
4.64	X
5.62	B
6.03	C
6.31	E
6.38	C
6.45	H
6.66	C
6.73	G
6.80	B
7.01	E
7.08	F
7.22	C
7.29	B
7.57	C
7.64	B
7.85	C
7.99	B
8.55	A
8.63	E
8.77	B
9.19	G
9.26	B
9.33	A
9.41	D
9.56	C
9.63	G
9.70	F
9.77	C
9.84	B
9.91	D
10.01	C
10.05	A
10.15	E
10.22	F
10.50	C
10.57	B
10.71	C
10.78	B
11.20	G
11.41	C
11.48	B
11.76	A
11.84	C
11.92	B
11.99	E
12.20	C
12.27	B
12.41	A
12.49	C
12.93	H
13.00	B
13.07	C
13.28	B
13.35	G
13.42	E
13.56	B
13.63	C
13.70	B
13.91	C
13.98	G
14.05	C
14.12	D
14.32	C
14.40	A
14.51	B
14.73	C
15.08	B
15.43	C
15.64	B
15.85	A
15.93	B
16.20	A
16.32	E
16.51	B
16.58	C
16.79	G
16.93	B
17.07	A
17.15	E
17.36	B
17.50	C
17.92	B
18.13	A
18.25	B
18.34	C
18.55	E
18.69	G
18.76	F
18.83	B
18.90	D
19.04	B
20.23	C
20.51	H
20.58	C
20.79	B
20.86	G
20.93	B
21.07	C
21.14	B
21.56	C
21.63	B
22.12	C
22.19	B
22.26	C
22.33	G
22.47	C
22.54	B
22.61	E
22.82	B
23.59	F
23.66	B
23.73	A
23.90	H
23.95	C
24.00	B
24.07	G
24.14	C
24.21	A
24.29	E
24.44	G
24.58	E
24.72	B
24.79	C
25.00	B
25.21	C
25.42	B
25.77	C
25.91	G
25.98	B
26.12	A
26.20	D
26.36	B
26.50	C
26.71	G
26.78	C
26.92	B
28.11	C
28.25	B
28.32	E
28.46	F
28.53	A
28.66	C
28.73	B
29.08	C
29.22	A
29.30	F
29.52	G
29.66	C
29.73	B
29.87	C
29.94	D
30.01	B
30.22	C
30.29	H
30.43	G
30.50	D
30.64	C
30.71	A
30.79	E
30.90	F
30.97	B
31.04	E
31.11	G
31.18	B
31.25	D
31.32	B
31.67	C
31.95	B
32.02	A
32.15	B
32.32	E
32.53	C
32.60	B
32.95	C
33.02	H
33.09	D
33.30	C
33.37	B
33.44	G
33.51	B
34.14	C
34.21	B
34.42	G
34.49	C
34.77	B
35.12	C
35.19	E
35.26	G
35.33	H
35.40	C
35.47	G
35.54	C
35.61	B
35.89	C
36.10	A
36.23	B
36.42	E
36.56	B
36.63	C
36.84	B
36.91	X
37.23	B
38.81	A
38.93	F
39.12	B
39.19	C
39.40	G
39.47	B
39.61	C
39.89	G
39.96	B
40.17	G
40.31	B
40.38	A
40.67	C
40.75	E
40.82	F
40.89	B
41.03	C
41.10	A
41.55	C
41.60	E
41.65	G
41.72	B
41.79	C
42.00	D
42.14	B
42.21	G
42.42	B
42.49	D
42.63	C
42.70	B
43.40	C
43.61	B
43.75	G
44.24	B
44.38	G
44.73	B
45.78	X
47.56	X

1117336835: 0.00	B
0.23	A
0.31	B
0.49	C
0.56	A
0.64	F
0.80	B
1.08	A
1.16	E
1.33	F
1.40	B
1.61	C
1.68	B
2.23	X
2.53	B
2.61	C
2.75	E
2.96	C
3.31	B
3.45	X
3.61	B
3.68	F
3.74	B
3.81	A
3.94	H
4.07	C
4.14	B
4.56	A
4.64	C
4.83	B
4.90	H
4.97	C
5.11	B
5.32	A
5.43	B
5.59	E
5.73	B
5.87	A
5.98	D
6.04	E
6.23	B
6.58	X
6.65	X

1117841656: 0.00	X
0.04	B
0.09	F
0.13	B
0.27	A
0.35	D
0.45	A
0.53	B
0.75	A
0.88	C
0.97	E
1.04	F
1.18	A
1.27	C
1.35	B
2.15	C
2.48	B
2.69	A
2.77	D
2.90	C
2.96	A
3.21	B
4.26	E
4.33	A
4.41	B
4.83	G
5.18	B
5.25	C
5.60	B
5.67	X
5.73	X

1118642410: 0.00	X
0.02	B
0.09	F
0.23	B
0.65	C
1.07	B
1.33	A
1.67	C
1.72	B
1.77	C
1.91	B
2.26	X
2.32	X

1119111686: 0.00	X
0.01	B
0.07	E
0.19	B
0.33	C
0.47	B
0.61	G
0.68	X
0.77	X

1121021908: 0.00	X
0.03	B
0.08	C
0.20	B
0.34	A
0.42	C
0.56	G
0.70	H
0.77	C
0.91	E
1.12	F
1.19	G
1.26	F
1.47	E
1.68	A
1.76	E
1.98	B
2.12	E
2.19	A
2.27	E
2.48	B
2.69	X
3.10	B
3.16	H
3.22	C
3.36	B
3.64	F
3.78	C
3.99	B
4.13	A
4.21	C
4.27	B
4.32	C
4.60	B
4.95	X
5.21	B
5.27	C
5.33	A
5.44	C
5.51	B
5.78	C
5.92	F
6.34	B
6.41	E
6.55	C
6.69	D
6.76	A
6.91	G
7.00	B
7.14	A
7.22	D
7.33	A
7.41	E
7.50	B
7.64	A
7.76	C
7.92	B
7.99	A
8.12	B
8.26	X
8.31	X

1122733626: 0.00	B
0.24	C
0.31	X
0.32	A
0.34	B
0.41	A
0.47	F
0.51	B
0.62	A
0.70	E
0.89	B
1.23	D
1.30	B
1.44	A
1.52	B
1.65	A
1.73	D
1.95	C
2.02	B
2.30	C
2.37	B
2.44	A
2.74	C
2.81	G
2.87	E
2.94	B
3.57	X
4.00	B
4.06	E
4.11	A
4.19	C
4.33	H
4.47	D
4.61	B
4.68	C
4.82	E
4.89	C
5.10	B
5.17	G
5.24	E
5.31	B
5.45	X
6.00	B
6.05	E
6.30	A
6.38	E
6.53	H
6.74	D
6.88	B
7.30	X
7.37	X

1123989303: 0.00	X
0.06	B
0.11	F
0.22	E
0.29	B
0.64	F
0.71	C
0.78	B
0.85	A
0.96	B
1.06	X
1.08	X

1126752012: 0.00	X
0.01	F
0.28	D
0.42	E
0.49	C
0.70	B
0.98	X
1.04	X

1130468652: 0.00	B
0.05	E
0.10	C
0.38	B
0.73	X
0.81	X

1132473108: 0.00	X
0.02	B
0.07	F
0.11	B
0.39	C
0.46	B
0.60	C
0.74	X
0.79	X

1140356324: 0.00	B
0.04	A
0.08	B
0.55	F
0.83	X
0.98	X

1142824833: 0.00	X
0.02	B
0.24	F
0.31	C
0.45	E
0.52	B
1.47	C
1.54	E
1.61	B
1.75	X
1.86	X

1147417167: 0.00	X
0.02	E
0.09	F
0.44	B
0.65	F
0.72	B
1.07	X
1.10	X

1147499986: 0.00	X
0.01	B
0.06	D
0.23	C
0.27	B
0.53	X
0.56	X

1148631582: 0.00	X
0.03	C
0.07	A
0.15	B
0.44	E
0.58	C
0.65	G
0.72	F
0.79	A
0.87	F
0.93	G
0.98	B
1.05	A
1.15	F
1.31	B
1.38	E
1.73	B
1.80	C
1.87	B
2.15	X
2.16	X

1149445924: 0.00	B
0.06	C
0.12	A
0.20	C
0.27	E
0.40	G
0.54	C
0.61	E
0.75	F
0.82	A
1.06	B
1.10	E
1.21	B
1.35	C
1.42	E
1.56	A
1.67	C
1.87	B
2.19	A
2.27	C
2.44	B
2.58	C
2.65	G
2.72	B
2.86	C
2.93	D
3.07	B
3.35	A
3.43	F
3.61	A
3.73	F
3.85	B
4.41	A
4.55	D
4.69	C
4.73	B
4.92	X
5.40	B
5.45	C
5.49	B
5.84	E
5.98	F
6.26	C
6.33	A
6.47	B
6.60	A
6.68	E
6.86	C
6.93	B
7.07	A
7.21	B
7.61	A
7.69	C
7.83	B
7.90	E
8.11	X
8.17	X

1154092549: 0.00	B
0.07	C
0.14	B
0.21	A
0.29	B
0.35	C
0.47	A
0.64	B
0.73	X
1.24	B
1.29	G
1.33	C
1.40	B
1.61	G
1.75	C
1.82	B
1.89	E
2.03	B
2.31	C
2.52	B
2.80	C
2.87	B
3.22	G
3.29	B
3.50	F
3.64	E
3.92	X
3.96	X

1159931692: 0.00	X
0.01	B
0.08	F
0.28	B
0.42	X
0.56	X

1160930946: 0.00	X
0.01	B
0.05	D
0.16	E
0.37	C
0.44	D
0.58	C
0.65	A
0.73	E
0.89	B
1.10	C
1.24	B
1.31	A
1.39	E
1.67	B
2.09	X
2.14	X

1164046950: 0.00	X
0.02	B
0.08	F
0.13	E
0.20	B
0.41	F
0.48	B
0.55	X
0.57	X

1164719386: 0.00	X
0.03	B
0.24	F
0.52	A
0.58	B
0.64	A
0.72	C
0.93	D
1.21	C
1.28	B
1.35	F
1.49	G
1.56	X
1.68	X

1165407408: 0.00	E
0.07	C
0.27	A
0.35	F
0.75	B
1.03	X
1.04	X

1166068206: 0.00	B
0.09	C
0.16	A
0.30	F
0.37	B
0.50	C
0.57	B
0.71	C
0.78	B
0.99	X
1.21	B
1.36	C
1.50	E
1.57	C
1.64	B
1.85	X
1.97	X

1170612109: 0.00	X
0.10	C
0.17	B
0.24	G
0.31	B
0.87	C
1.01	G
1.22	X
1.69	B
1.99	C
2.06	B
2.20	C
2.41	D
2.69	C
2.76	B
2.83	G
2.90	B
2.97	C
3.04	A
3.40	B
3.45	C
3.50	B
3.85	C
4.41	B
4.89	A
4.97	C
5.06	E
5.20	B
5.27	E
5.34	F
5.48	B
5.69	D
5.76	B
5.97	C
6.25	B
6.61	X
6.98	B
7.04	D
7.16	B
7.30	A
7.40	C
7.51	E
7.65	H
7.79	C
7.86	A
7.94	B
8.70	G
8.77	C
8.84	E
9.12	C
9.47	H
9.54	C
9.75	A
9.83	D
9.98	C
10.02	B
10.49	A
10.61	B
11.00	F
11.21	B
11.35	X
11.52	B
11.70	G
11.77	B
11.91	C
12.05	B
12.12	C
12.26	H
12.33	B
12.47	E
12.54	A
12.62	E
12.82	B
12.89	A
12.97	B
13.07	X
13.19	X

1175884443: 0.00	X
0.01	A
0.09	B
0.35	C
0.42	E
0.49	C
0.56	E
0.77	C
0.90	B
0.95	E
0.99	C
1.13	E
1.20	C
1.27	B
1.62	X
1.65	X

1179708898: 0.00	B
0.05	F
0.31	X
0.38	C
0.52	B
0.66	A
0.74	B
0.88	A
0.96	C
1.05	E
1.12	A
1.20	F
1.29	H
1.43	A
1.55	B
2.05	C
2.12	H
2.19	A
2.25	C
2.31	A
2.39	E
2.68	X
3.08	B
3.20	F
3.55	B
3.69	A
3.78	B
4.09	C
4.30	B
4.73	A
4.81	C
4.87	B
5.14	E
5.28	F
5.49	A
5.59	E
5.86	F
5.93	A
6.01	B
6.06	C
6.18	H
6.32	A
6.40	E
6.51	C
6.72	B
6.93	X
6.98	X

1184433585: 0.00	X
0.02	B
0.07	A
0.15	C
0.40	A
0.48	E
0.68	C
0.82	B
0.88	F
0.93	E
1.28	B
1.63	E
1.77	A
1.96	H
2.03	C
2.10	B
2.38	X
2.89	B
2.96	A
3.02	D
3.11	F
3.18	B
3.32	C
3.60	G
3.67	B
4.09	C
4.30	A
4.38	D
4.49	B
4.56	C
4.77	B
4.84	C
4.91	E
5.19	C
5.39	B
5.61	C
5.82	B
5.89	C
6.26	B
6.33	E
6.46	C
6.53	B
6.81	X
7.07	B
7.23	A
7.29	C
7.35	A
7.43	C
7.79	B
7.93	A
8.01	B
8.44	C
8.58	A
8.66	B
9.40	A
9.48	D
9.66	C
9.71	B
9.96	C
10.17	B
10.31	C
10.52	B
10.72	C
10.78	E
10.85	A
10.95	B
11.25	E
11.39	B
11.53	C
11.74	B
11.81	C
11.88	H
11.95	D
12.09	B
12.30	X
12.50	X

1186185110: 0.00	X
0.03	B
0.09	F
0.14	A
0.22	B
0.38	E
0.66	F
0.73	B
0.94	C
1.08	B
1.29	A
1.38	B
1.56	D
1.70	B
1.84	C
2.12	B
2.54	X
2.96	B
3.17	E
3.24	F
3.31	A
3.42	B
3.54	F
3.82	B
4.24	C
4.38	B
4.45	F
4.59	B
4.66	C
4.73	B
4.87	C
5.01	B
5.22	E
5.29	B
5.43	X
5.47	X

1187078392: 0.00	B
0.05	C
0.17	A
0.31	B
0.57	E
0.68	B
0.82	C
0.89	B
1.03	C
1.17	B
1.73	G
1.87	X
1.94	X

1187397502: 0.00	B
0.22	F
0.29	B
0.71	C
0.85	F
0.99	X
1.03	X

1188741922: 0.00	X
0.13	A
0.21	C
0.41	F
0.55	A
0.63	C
0.77	B
0.84	C
0.91	B
1.05	A
1.13	C
1.18	B
1.57	D
1.64	B
1.85	X
1.86	X

1189644377: 0.00	X
0.01	B
0.05	A
0.09	H
0.13	A
0.21	E
0.36	B
0.57	C
0.64	A
0.72	B
0.80	A
0.89	B
1.14	A
1.26	D
1.31	B
1.35	A
1.45	B
1.52	C
1.59	A
1.67	E
1.81	A
1.89	B
2.06	E
2.20	F
2.27	B
2.41	E
2.55	B
2.62	X
2.65	X

1197379688: 0.00	B
0.09	A
0.18	C
0.34	A
0.42	F
0.91	E
0.98	F
1.05	B
1.12	X
1.14	X

1197548630: 0.00	X
0.01	B
0.05	C
0.09	A
0.16	B
0.24	A
0.35	C
0.40	F
0.52	B
0.73	A
0.81	C
0.88	H
0.95	C
1.02	A
1.10	E
1.31	X
1.42	X

1199560570: 0.00	X
0.04	B
0.76	F
0.90	B
1.32	F
1.39	A
1.47	F
2.03	X
2.07	X

1202613972: 0.00	X
0.04	B
1.25	A
1.37	C
1.54	B
4.27	C
4.34	A
4.42	B
5.09	G
5.30	B
5.37	C
5.51	F
5.72	E
6.00	F
6.07	B
6.21	A
6.39	C
6.54	B
6.61	C
6.68	B
6.75	C
6.96	H
7.03	C
7.10	G
7.31	B
7.73	A
7.81	C
8.11	A
8.20	C
8.32	A
8.40	E
8.57	B
8.99	F
9.20	C
9.34	G
9.41	E
9.48	B
9.55	F
9.83	G
9.97	C
10.32	B
10.67	D
10.77	C
10.81	A
10.89	B
10.94	D
11.12	C
11.19	B
11.40	C
11.47	B
11.54	A
11.65	B
11.73	A
11.81	B
11.93	D
12.07	C
12.14	G
12.21	E
12.35	B
12.42	F
12.91	B
12.98	G
13.05	B
13.54	C
13.61	A
13.69	G
13.76	B
13.90	X
14.06	B
14.31	A
14.50	C
14.63	B
14.70	A
14.80	B
15.30	G
15.37	B
15.44	C
15.51	B
16.00	C
16.14	B
16.42	A
16.50	B
16.65	D
16.72	A
16.80	B
17.52	H
17.66	B
17.87	G
18.01	B
18.22	A
18.30	B
18.49	A
18.57	B
18.98	G
19.05	B
19.26	G
19.33	B
19.42	A
19.44	B
19.50	A
19.55	D
19.69	C
19.76	A
19.84	C
19.97	B
20.04	D
20.14	C
20.18	A
20.26	B
20.31	D
20.50	C
20.57	B
20.78	A
20.99	B
21.15	C
21.22	B
21.64	A
21.84	C
21.89	B
22.57	C
22.71	B
22.85	C
22.92	D
23.06	B
23.20	C
23.34	A
23.68	B
24.01	D
24.15	C
24.22	A
24.30	B
24.34	D
24.59	B
24.66	C
24.73	G
24.87	C
24.94	A
25.04	B
25.12	C
25.26	B
25.33	G
25.40	F
25.75	B
25.89	C
25.96	B
26.59	G
26.80	H
26.87	B
27.61	A
27.69	C
27.78	B
28.34	G
28.48	B
28.76	G
29.11	B
29.88	A
29.96	B
30.02	C
30.07	A
30.15	C
30.39	B
31.20	C
31.27	B
31.48	F
31.55	B
31.90	E
32.04	F
32.18	B
32.81	C
33.02	B
33.09	C
33.16	B
33.58	C
33.65	A
33.80	B
34.10	A
34.20	E
34.35	D
34.49	C
34.56	B
34.63	C
34.70	B
34.96	F
35.08	B
35.15	G
35.22	B
35.85	G
36.06	B
36.41	G
36.90	B
37.74	G
38.09	X
38.37	B
40.12	X
41.53	X

1203540266: 0.00	B
0.30	A
0.38	B
0.83	X
0.96	B
1.40	E
1.47	B
1.61	X
1.96	B
2.01	C
2.06	A
2.26	C
2.29	A
2.37	B
2.65	A
2.75	D
2.83	A
3.00	B
3.57	F
4.06	B
4.13	X
4.60	B
4.65	C
4.82	E
4.86	F
5.12	B
5.26	A
5.34	C
5.53	G
5.60	E
5.67	B
5.81	X
6.07	B
6.23	E
6.30	H
6.37	B
6.65	A
6.73	B
7.41	C
7.48	B
8.11	X
8.14	X

1204932452: 0.00	X
0.04	B
0.12	A
0.20	E
0.27	F
0.41	B
0.69	A
0.84	B
0.90	C
1.03	B
1.31	E
1.59	B
1.66	G
1.73	B
1.87	C
1.94	F
2.08	C
2.22	B
2.29	X
2.70	F
2.86	B
3.07	A
3.15	F
3.26	C
3.33	B
3.40	C
3.47	B
3.54	E
3.75	F
3.82	B
4.03	C
4.10	B
4.45	C
4.59	B
4.73	A
4.81	C
4.93	B
5.00	C
5.07	F
5.21	A
5.29	B
5.83	G
5.90	F
5.97	B
6.18	F
6.25	B
6.53	F
6.81	B
7.09	X
7.61	B
7.74	D
7.81	B
8.02	C
8.30	B
8.51	C
8.58	E
8.65	F
8.93	G
9.00	E
9.07	B
9.14	C
9.21	E
9.42	B
9.49	C
9.56	B
9.91	A
9.99	B
10.41	A
10.49	C
10.56	E
10.63	A
10.71	B
11.07	C
11.14	B
11.28	A
11.37	C
11.48	X
11.66	B
11.72	E
11.77	F
11.84	A
11.88	B
11.96	A
12.04	C
12.32	B
12.60	X
12.70	X

1216596981: 0.00	B
0.07	G
0.14	X
0.22	B
0.36	C
0.43	A
0.51	C
0.69	A
0.89	B
0.97	X
0.99	X

1228686663: 0.00	X
0.04	B
0.10	C
0.15	B
0.22	C
0.50	E
0.57	A
0.69	B
1.09	X
1.25	X

1228934467: 0.00	X
0.28	C
0.55	A
0.75	X
0.84	X

1229071950: 0.00	X
0.04	B
0.29	C
0.36	A
0.47	B
0.83	A
0.91	F
0.95	B
0.99	C
1.34	A
1.42	B
1.73	A
1.81	B
1.93	C
2.07	A
2.15	C
2.20	B
2.25	A
2.33	C
2.45	A
2.51	F
2.57	A
2.65	B
2.80	F
2.94	C
3.15	B
3.50	X
3.51	X

1229712768: 0.00	B
0.03	A
0.12	C
0.25	B
0.65	C
0.70	A
0.81	D
0.89	A
1.05	B
1.50	E
1.57	F
1.78	E
1.85	F
1.99	A
2.07	F
2.45	A
2.53	B
2.79	X
3.38	B
3.42	C
3.53	B
3.67	A
3.75	F
4.12	A
4.27	B
4.41	E
4.62	F
4.76	B
4.83	E
4.90	H
4.97	C
5.04	F
5.18	A
5.26	C
5.32	B
5.79	C
5.93	B
6.28	A
6.37	B
6.91	C
7.05	B
7.19	X
7.21	X

1232053422: 0.00	X
0.03	B
0.09	C
0.28	H
0.35	A
0.43	C
0.53	A
0.61	E
0.78	B
0.98	C
1.09	E
1.16	F
1.44	G
1.72	B
1.79	E
1.93	A
2.01	B
2.21	X
2.60	B
3.16	D
3.30	C
3.37	B
3.44	F
3.51	B
4.24	G
4.31	B
4.45	C
4.73	B
4.87	X
4.96	X

1234595818: 0.00	X
0.01	C
0.08	B
0.28	C
0.42	A
0.55	G
0.61	C
0.67	F
0.88	B
1.02	A
1.10	C
1.31	B
1.52	C
1.59	E
1.66	B
1.87	X
1.97	X

1242206734: 0.00	B
0.04	F
0.15	E
0.29	F
0.36	A
0.65	B
0.83	X
1.26	B
1.32	F
1.38	B
1.66	E
1.73	F
2.13	B
2.28	F
2.49	E
2.56	F
2.63	B
2.75	H
2.82	C
2.88	B
3.14	X
3.15	X

1246556062: 0.00	B
0.13	C
0.20	X
0.27	B
0.32	C
0.43	A
0.52	E
0.79	B
0.86	G
0.93	C
1.07	G
1.14	C
1.21	A
1.29	B
1.51	G
1.62	F
1.69	C
1.90	B
2.18	X
2.63	C
2.79	E
2.86	D
3.14	B
3.28	A
3.36	D
3.51	B
3.72	A
3.80	C
3.85	B
4.03	C
4.10	B
